movieId,title,releaseYear,genre,rating,duration,directorId,actorIds
3966,Movie 3966,1985,Adventure,6.9,120,112,"536,847,1171"
3967,Movie 3967,1963,Crime,8.0,95,752,"1265,371"
3968,Movie 3968,2007,Romance,5.1,174,921,"1918,68,792,447"
3969,Movie 3969,1977,Fantasy,8.9,149,821,"1695,1677,1470,908"
3970,Movie 3970,2013,Comedy,9.4,184,946,"262,1445,1014"
3971,Movie 3971,1999,Drama,10.0,173,221,"440,1937,1637,1724,385"
3972,Movie 3972,2013,Comedy,5.6,171,525,"507,440,984,665"
3973,Movie 3973,2023,Action,4.4,197,387,"1892,964,990"
3974,Movie 3974,1974,Thriller,5.1,158,616,"519,1702,806,21"
3975,Movie 3975,2018,Drama,4.5,195,280,"1767,628,1354,1641"
3976,Movie 3976,2015,Romance,5.3,151,541,"1829,920,1307,1466,601"
3977,Movie 3977,1974,Crime,5.0,192,475,"256,1970,1329,991,730"
3978,Movie 3978,1958,Drama,7.3,151,470,"923,466,395"
3979,Movie 3979,1959,Adventure,8.4,107,161,"786,1572,1739,1637,450"
3980,Movie 3980,2021,Fantasy,5.8,113,679,"779,1453"
3981,Movie 3981,1962,Horror,4.2,184,332,"1285,1828,1910"
3982,Movie 3982,1988,Fantasy,8.8,173,874,"1507,1224,854,1629"
3983,Movie 3983,2004,Horror,6.7,189,324,"1795,501,143"
3984,Movie 3984,1977,Horror,8.0,186,520,"258,1200,1540,1429"
3985,Movie 3985,2002,Adventure,8.3,82,521,"155,1455,1495,1239,1755"
3986,Movie 3986,1972,Thriller,8.8,174,704,"1686,835"
3987,Movie 3987,1972,Action,6.0,125,547,"232,928,172"
3988,Movie 3988,1963,Sci-Fi,7.5,157,996,"804,1675,1531,1138"
3989,Movie 3989,1960,Horror,7.9,185,323,"1189,1853,1069,1760"
3990,Movie 3990,1982,Thriller,5.8,158,773,"1959,231,649,1770,1023"
3991,Movie 3991,1987,Drama,8.6,80,105,"374,272"
3992,Movie 3992,1969,Thriller,6.6,147,986,"59,494,255"
3993,Movie 3993,2022,Thriller,9.0,149,537,"304,1160"
3994,Movie 3994,1966,Adventure,9.8,190,799,"214,1534"
3995,Movie 3995,2013,Horror,8.7,92,975,"1309,696,100,184"
3996,Movie 3996,1999,Thriller,7.0,123,624,"1039,840,1902"
3997,Movie 3997,1951,Adventure,8.0,159,963,"1000,1605,282,700,1511"
3998,Movie 3998,2015,Crime,4.7,115,977,"1440,1809,661"
3999,Movie 3999,2013,Drama,9.1,148,984,"38,1373"
4000,Movie 4000,1973,Sci-Fi,4.9,100,777,"1198,1460,1768,1778,1630"
4001,Movie 4001,1992,Thriller,4.7,110,785,"1128,305,1774"
4002,Movie 4002,1991,Thriller,8.6,174,129,"929,1295,403,999"
4003,Movie 4003,1980,Action,4.7,195,812,"1542,1335,120,1180"
4004,Movie 4004,1969,Thriller,6.9,177,851,"918,953"
4005,Movie 4005,1983,Sci-Fi,8.9,166,580,"1301,1068,317"
4006,Movie 4006,1986,Action,7.1,114,211,"1236,312,1387,925,778"
4007,Movie 4007,1994,Drama,6.1,91,466,"1278,1583,1520,1317,1548"
4008,Movie 4008,1952,Thriller,6.5,152,127,"1223,483,1697,1325"
4009,Movie 4009,2022,Drama,7.6,189,965,"503,1834"
4010,Movie 4010,2013,Adventure,9.3,185,583,"692,1754,51,137"
4011,Movie 4011,2025,Comedy,9.7,147,376,"1564,1982,725,1069,74"
4012,Movie 4012,1981,Fantasy,8.0,199,340,"675,430,27"
4013,Movie 4013,1997,Horror,5.2,98,619,"440,209,1781,415"
4014,Movie 4014,2012,Sci-Fi,9.3,144,234,"135,221,825,1059"
4015,Movie 4015,1969,Comedy,9.7,102,294,"1032,104"
4016,Movie 4016,2024,Drama,6.4,138,884,"1257,1614,1871"
4017,Movie 4017,2004,Action,5.0,144,103,"426,578"
4018,Movie 4018,2017,Adventure,5.0,115,374,"566,761,56,583"
4019,Movie 4019,1950,Fantasy,5.0,177,425,"1254,25,594"
4020,Movie 4020,2022,Action,5.5,88,822,"1694,411,1631,924,1562"
4021,Movie 4021,2009,Adventure,6.3,122,933,"530,1022,454,319,488"
4022,Movie 4022,2020,Crime,7.6,184,412,"1478,255,1750,724"
4023,Movie 4023,2004,Action,5.1,112,732,"563,1747"
4024,Movie 4024,1970,Romance,6.5,93,181,"788,1574,288,318"
4025,Movie 4025,2003,Sci-Fi,9.5,174,326,"1657,387,1256"
4026,Movie 4026,2020,Crime,6.8,165,655,"1008,891,462,1470"
4027,Movie 4027,1968,Sci-Fi,9.2,190,137,"1228,194,1664"
4028,Movie 4028,2024,Crime,8.9,125,44,"1142,1377"
4029,Movie 4029,1969,Horror,6.0,89,798,"1677,132,1071"
4030,Movie 4030,1966,Crime,4.7,85,391,"507,1916,8,857,1945"
4031,Movie 4031,1978,Adventure,4.3,144,433,"1848,1884,1311"
4032,Movie 4032,1993,Sci-Fi,6.0,120,329,"1772,325,1236,64,1055"
4033,Movie 4033,2004,Romance,7.2,149,614,"1410,850,1495,1196"
4034,Movie 4034,1968,Action,6.7,125,654,"626,64,1746,900,1832"
4035,Movie 4035,1999,Fantasy,5.3,108,798,"1957,148,634,1756"
4036,Movie 4036,2020,Comedy,5.2,120,283,"1166,795,367,1426,1404"
4037,Movie 4037,2022,Action,9.2,101,847,"512,964"
4038,Movie 4038,1989,Horror,7.7,113,896,"20,1211,89"
4039,Movie 4039,2002,Thriller,9.0,80,617,"453,728,1035"
4040,Movie 4040,2014,Action,8.2,197,984,"1723,167,1199"
4041,Movie 4041,1985,Action,7.8,116,852,"616,1790,1805,1382"
4042,Movie 4042,1988,Action,8.4,121,637,"1295,1800,212,373,1904"
4043,Movie 4043,1978,Thriller,5.0,87,538,"1349,486,1718,604"
4044,Movie 4044,1982,Horror,7.3,128,295,"1839,141,1777,28"
4045,Movie 4045,1999,Crime,6.7,111,190,"1473,1539,311,974"
4046,Movie 4046,2024,Crime,6.4,103,887,"1992,1059,580,385"
4047,Movie 4047,2000,Adventure,8.7,124,382,"1973,1781,943"
4048,Movie 4048,2005,Adventure,9.9,180,543,"121,134,1782"
4049,Movie 4049,2020,Sci-Fi,6.4,128,126,"286,1715,758"
4050,Movie 4050,1965,Thriller,5.7,164,858,"461,1907,1273,1736"
4051,Movie 4051,1962,Romance,7.1,130,802,"142,641,336"
4052,Movie 4052,2022,Romance,8.2,115,184,"942,1235,1934,1632,146"
4053,Movie 4053,2013,Romance,8.4,94,910,"347,583,347,1628"
4054,Movie 4054,1962,Comedy,9.0,175,458,"1233,1890"
4055,Movie 4055,1975,Action,9.9,160,172,"1031,1540"
4056,Movie 4056,2016,Adventure,9.3,106,31,"1131,771,1767"
4057,Movie 4057,2006,Romance,9.5,106,487,"80,637,120,899,792"
4058,Movie 4058,1953,Drama,5.7,191,613,"1147,363,1132,1502"
4059,Movie 4059,1982,Adventure,8.7,181,197,"435,452,1828,1055"
4060,Movie 4060,1979,Action,9.5,179,36,"555,442,447,357"
4061,Movie 4061,1994,Crime,4.8,132,803,"639,175,598,1907"
4062,Movie 4062,1993,Crime,5.0,133,467,"1399,116,891,502,1072"
4063,Movie 4063,1959,Horror,8.1,123,282,"1231,886,945,1591"
4064,Movie 4064,1973,Action,4.8,113,23,"1403,1652,663"
4065,Movie 4065,1983,Adventure,6.2,92,86,"1931,996,1572"
4066,Movie 4066,1956,Crime,5.9,164,987,"964,1411,58,1363"
4067,Movie 4067,1983,Drama,6.1,150,231,"78,1079,777"
4068,Movie 4068,2016,Thriller,8.7,90,684,"812,1756"
4069,Movie 4069,1972,Horror,4.4,138,407,"375,1494"
4070,Movie 4070,2002,Sci-Fi,7.2,169,362,"1260,655"
4071,Movie 4071,2008,Fantasy,8.5,135,560,"73,1366,1968,947"
4072,Movie 4072,1991,Fantasy,4.8,158,825,"1356,416,827"
4073,Movie 4073,1963,Crime,5.2,161,550,"1480,403"
4074,Movie 4074,2024,Romance,6.0,154,766,"1682,206,883"
4075,Movie 4075,1961,Romance,9.6,193,527,"138,918"
4076,Movie 4076,1963,Horror,7.4,96,753,"1858,93"
4077,Movie 4077,1970,Sci-Fi,7.5,90,4,"366,481,757,785,892"
4078,Movie 4078,1999,Action,6.7,135,548,"668,279,1241,227"
4079,Movie 4079,1962,Fantasy,4.9,185,32,"1899,123,874,1587,1470"
4080,Movie 4080,2025,Crime,7.3,133,866,"779,1821"
4081,Movie 4081,2004,Romance,8.1,133,524,"606,1304,1496"
4082,Movie 4082,1988,Thriller,5.5,96,347,"885,221,1419,41,1596"
4083,Movie 4083,1963,Romance,8.6,198,565,"1946,1546"
4084,Movie 4084,2007,Comedy,8.2,147,590,"370,638"
4085,Movie 4085,1970,Romance,5.0,118,944,"227,1850,1954,111"
4086,Movie 4086,1974,Drama,9.4,139,351,"1001,1874,228,15,1264"
4087,Movie 4087,1951,Thriller,10.0,155,815,"485,1031,203,1504,1255"
4088,Movie 4088,2008,Adventure,4.2,196,625,"743,1954,302"
4089,Movie 4089,1968,Horror,6.4,181,536,"234,1742,1353,46,443"
4090,Movie 4090,1967,Sci-Fi,4.9,80,560,"955,1948,66,1382,1625"
4091,Movie 4091,1954,Romance,4.0,137,942,"1248,303"
4092,Movie 4092,1951,Horror,6.7,112,205,"1140,1245,1235,1562,1236"
4093,Movie 4093,1973,Romance,8.1,108,250,"1086,647,1961,120"
4094,Movie 4094,2018,Adventure,6.4,96,686,"123,405"
4095,Movie 4095,2012,Romance,4.6,97,224,"977,1499"
4096,Movie 4096,2024,Action,5.4,184,151,"1983,597"
4097,Movie 4097,2021,Romance,6.3,80,448,"1660,1173,1082,1981"
4098,Movie 4098,2006,Crime,6.9,149,508,"1586,287"
4099,Movie 4099,1995,Comedy,7.0,118,605,"1908,1194,531"
4100,Movie 4100,1973,Horror,7.6,127,537,"519,1671,1279"
4101,Movie 4101,2002,Romance,7.9,179,463,"1303,1921,13,1831"
4102,Movie 4102,1950,Action,6.3,168,742,"755,713,1349"
4103,Movie 4103,1976,Fantasy,5.3,106,245,"1725,1276,1867,1012"
4104,Movie 4104,1970,Sci-Fi,5.1,177,581,"1003,544,1343"
4105,Movie 4105,1997,Thriller,9.0,98,677,"852,178,895,1913,1963"
4106,Movie 4106,2021,Adventure,4.5,137,966,"401,1004,1345"
4107,Movie 4107,1963,Adventure,5.5,182,634,"1941,1785,169"
4108,Movie 4108,1962,Adventure,5.2,82,7,"256,326,994,1248"
4109,Movie 4109,1950,Romance,9.9,84,678,"430,1568,280,1323,1695"
4110,Movie 4110,1951,Sci-Fi,9.8,169,935,"786,1184,1607,1332,503"
4111,Movie 4111,1991,Drama,6.8,161,956,"1569,651,1054"
4112,Movie 4112,1950,Action,5.0,123,516,"1135,1982,1663,1102,677"
4113,Movie 4113,1965,Fantasy,9.8,148,25,"166,1766,1233,1664,1339"
4114,Movie 4114,1983,Horror,5.3,181,572,"689,79,792"
4115,Movie 4115,1965,Romance,7.2,101,725,"1970,1424,885"
4116,Movie 4116,1977,Adventure,8.2,95,451,"237,911"
4117,Movie 4117,1967,Fantasy,6.2,122,115,"1863,385"
4118,Movie 4118,1958,Comedy,7.0,155,504,"1436,1880,121"
4119,Movie 4119,1970,Romance,8.7,90,662,"1020,424"
4120,Movie 4120,1964,Romance,5.6,113,988,"133,886,661,51"
4121,Movie 4121,2010,Thriller,8.3,93,316,"723,1937"
4122,Movie 4122,1971,Action,8.2,120,437,"884,168,951"
4123,Movie 4123,1993,Comedy,8.6,102,164,"475,1484,1124,341"
4124,Movie 4124,1968,Drama,8.4,174,896,"756,939,1282"
4125,Movie 4125,2021,Fantasy,7.6,106,594,"1873,1149"
4126,Movie 4126,1968,Action,8.3,109,33,"1155,1972,1790,875,1660"
4127,Movie 4127,1958,Comedy,4.4,167,960,"1770,908,85,1041,608"
4128,Movie 4128,1986,Adventure,7.4,82,303,"726,1662"
4129,Movie 4129,2012,Crime,8.1,112,749,"1685,1673,968"
4130,Movie 4130,1984,Adventure,8.2,164,450,"318,351"
4131,Movie 4131,1961,Adventure,6.5,193,680,"721,15"
4132,Movie 4132,2017,Horror,5.8,170,947,"799,868,1210,899"
4133,Movie 4133,2018,Fantasy,7.5,89,585,"1384,1428,814,1292,1084"
4134,Movie 4134,1955,Comedy,4.8,151,773,"1201,123,1835,600,661"
4135,Movie 4135,1982,Action,5.5,192,802,"1677,251,452"
4136,Movie 4136,1997,Sci-Fi,6.0,121,819,"224,397"
4137,Movie 4137,1971,Adventure,9.4,155,644,"1996,879,1960"
4138,Movie 4138,2009,Action,7.8,158,684,"694,910,190,1384,1317"
4139,Movie 4139,1969,Thriller,6.3,199,299,"1596,1686,1380,1065,83"
4140,Movie 4140,1981,Comedy,5.5,142,116,"702,403"
4141,Movie 4141,2011,Drama,9.2,133,664,"491,1226"
4142,Movie 4142,2024,Action,9.2,168,995,"496,605,1795,1400,182"
4143,Movie 4143,1997,Action,7.8,85,712,"474,1594,314,1203,1045"
4144,Movie 4144,1956,Crime,7.9,89,543,"792,200,806,509"
4145,Movie 4145,2014,Action,7.9,128,936,"1857,1233"
4146,Movie 4146,1969,Romance,4.3,137,404,"1414,1887,113,617,124"
4147,Movie 4147,1998,Action,6.0,98,590,"1675,1884,1445,1704,1951"
4148,Movie 4148,1989,Thriller,7.8,123,815,"420,375,103"
4149,Movie 4149,1993,Romance,4.5,107,469,"1085,1334"
4150,Movie 4150,1995,Adventure,7.7,113,811,"256,1509,279,1032,1550"
4151,Movie 4151,1969,Action,6.1,163,57,"138,1101,1778"
4152,Movie 4152,2024,Fantasy,9.5,154,877,"551,1642,513"
4153,Movie 4153,1951,Thriller,4.0,93,118,"576,1251"
4154,Movie 4154,2001,Romance,7.3,97,933,"871,383"
4155,Movie 4155,1970,Drama,5.9,142,113,"1355,338,1617"
4156,Movie 4156,2023,Comedy,7.9,101,471,"1856,766,1810,1709,687"
4157,Movie 4157,1998,Action,9.5,98,70,"1182,15"
4158,Movie 4158,2002,Adventure,6.1,129,664,"989,1972,1898,884,1797"
4159,Movie 4159,1957,Thriller,4.9,195,968,"719,73,961,919"
4160,Movie 4160,2011,Action,8.8,196,313,"1145,170,104,1017"
4161,Movie 4161,2000,Action,7.5,147,275,"1589,816,110,120"
4162,Movie 4162,1989,Action,9.5,118,107,"1121,1402,1506,1108,1575"
4163,Movie 4163,1984,Romance,5.2,154,832,"701,359,248,1995"
4164,Movie 4164,2001,Adventure,6.1,123,537,"448,1450,246"
4165,Movie 4165,2015,Comedy,5.7,111,576,"1031,1837"
4166,Movie 4166,1972,Drama,5.0,197,587,"340,939,1567,98,1714"
4167,Movie 4167,1955,Fantasy,5.1,172,654,"1900,692,1438,810"
4168,Movie 4168,1961,Horror,4.7,86,921,"1782,1158,1014,229"
4169,Movie 4169,1972,Romance,8.2,163,539,"37,827"
4170,Movie 4170,2012,Comedy,5.0,101,272,"1119,1694,242"
4171,Movie 4171,1994,Sci-Fi,6.0,197,209,"1962,1252,1818,1943"
4172,Movie 4172,2023,Horror,8.2,177,778,"989,453"
4173,Movie 4173,1960,Crime,9.5,149,922,"1242,457,892,116,1519"
4174,Movie 4174,1989,Sci-Fi,8.2,100,863,"1339,1594,1288,1678"
4175,Movie 4175,2007,Sci-Fi,9.1,121,823,"255,1131"
4176,Movie 4176,1997,Comedy,9.5,98,928,"300,1222"
4177,Movie 4177,2013,Adventure,9.7,167,188,"1884,527,1472"
4178,Movie 4178,1985,Horror,6.7,189,584,"401,1396,285"
4179,Movie 4179,2003,Fantasy,7.1,114,473,"1647,1709,1063"
4180,Movie 4180,2012,Comedy,7.1,182,619,"1704,433,1240"
4181,Movie 4181,1975,Adventure,9.3,140,157,"1234,1108,144"
4182,Movie 4182,1951,Comedy,8.4,128,899,"1549,359,1584,616,1322"
4183,Movie 4183,2013,Thriller,7.7,84,944,"280,853,1657"
4184,Movie 4184,1980,Horror,4.1,167,475,"1372,1262"
4185,Movie 4185,2019,Drama,6.2,151,262,"999,702,1275"
4186,Movie 4186,2010,Thriller,9.0,125,873,"1577,1556,102"
4187,Movie 4187,1986,Comedy,7.0,196,488,"733,390"
4188,Movie 4188,1972,Fantasy,5.5,100,451,"1348,16"
4189,Movie 4189,1979,Comedy,4.8,159,642,"1609,201,1487,1268"
4190,Movie 4190,1986,Crime,8.0,107,692,"568,164"
4191,Movie 4191,2006,Fantasy,6.4,164,236,"1351,1063,602,503,1504"
4192,Movie 4192,1956,Fantasy,7.6,147,577,"179,1792"
4193,Movie 4193,1981,Comedy,7.0,96,951,"297,505,889"
4194,Movie 4194,1969,Horror,7.9,187,444,"1370,1463,326,1918,20"
4195,Movie 4195,1976,Fantasy,9.0,188,679,"56,524,490,228"
4196,Movie 4196,1995,Crime,5.5,122,207,"1385,989,1704"
4197,Movie 4197,2003,Action,7.4,145,727,"396,1385,452,1693"
4198,Movie 4198,2018,Sci-Fi,4.1,176,768,"1171,1868,1926,1233"
4199,Movie 4199,1956,Drama,5.0,111,813,"1923,72,337,1026,1146"
4200,Movie 4200,1954,Adventure,5.5,163,312,"1774,1452,40,839,774"
4201,Movie 4201,2003,Crime,8.5,117,40,"1001,176,1599,743"
4202,Movie 4202,1979,Sci-Fi,5.9,84,356,"1826,1901,553,1123,1666"
4203,Movie 4203,1976,Sci-Fi,8.9,155,711,"1550,1646,432"
4204,Movie 4204,1966,Romance,5.3,137,182,"1670,611,1688"
4205,Movie 4205,1974,Crime,4.2,143,210,"1778,32,1081,930"
4206,Movie 4206,1971,Sci-Fi,6.9,165,70,"567,946"
4207,Movie 4207,1974,Fantasy,6.9,138,273,"643,680,1004,983,1204"
4208,Movie 4208,2014,Sci-Fi,9.2,138,367,"1054,1895,800,1029"
4209,Movie 4209,1966,Thriller,7.6,190,887,"1641,1039,836"
4210,Movie 4210,1963,Sci-Fi,9.8,169,920,"722,731,1526,1224,1328"
4211,Movie 4211,1974,Adventure,9.4,81,853,"745,1094"
4212,Movie 4212,1966,Thriller,6.1,145,59,"1599,1771"
4213,Movie 4213,2022,Action,5.4,110,643,"1263,741"
4214,Movie 4214,1984,Drama,9.8,200,197,"933,120,1118"
4215,Movie 4215,2002,Action,6.7,95,251,"1978,366,1373"
4216,Movie 4216,1969,Horror,5.5,147,330,"449,1361,1405,1554"
4217,Movie 4217,1990,Horror,8.9,171,400,"1774,1376,493,683,718"
4218,Movie 4218,2013,Sci-Fi,5.1,190,323,"1590,700"
4219,Movie 4219,1954,Drama,5.8,197,872,"1371,1011,719,829"
4220,Movie 4220,1958,Adventure,7.2,199,134,"1252,1805,1229,619,659"
4221,Movie 4221,1999,Thriller,6.5,162,156,"1061,770,452"
4222,Movie 4222,1989,Thriller,9.5,84,317,"958,1209,1633"
4223,Movie 4223,1961,Drama,9.0,113,260,"1951,1292,207,658"
4224,Movie 4224,1977,Action,7.3,163,177,"1221,547,1239,111,1320"
4225,Movie 4225,1970,Action,5.3,114,695,"882,405,1011,1596"
4226,Movie 4226,1996,Horror,6.7,146,379,"1511,381,1504,1857"
4227,Movie 4227,1963,Fantasy,5.4,173,382,"791,265,1773,534"
4228,Movie 4228,1970,Action,9.7,135,176,"1155,574,56,825"
4229,Movie 4229,1958,Thriller,10.0,148,727,"1378,340,1375,1480"
4230,Movie 4230,1956,Fantasy,8.7,173,254,"1493,1342,465,1342,438"
4231,Movie 4231,1992,Comedy,7.4,172,495,"515,1114"
4232,Movie 4232,1953,Adventure,5.5,178,525,"200,130,173,1859"
4233,Movie 4233,1957,Action,5.0,193,420,"1834,398,801"
4234,Movie 4234,1968,Horror,4.9,83,698,"975,1623"
4235,Movie 4235,1998,Action,5.1,100,602,"1568,53,1346"
4236,Movie 4236,1980,Sci-Fi,4.1,159,909,"424,1482,1262,967,1791"
4237,Movie 4237,2010,Romance,7.0,87,844,"1431,1888"
4238,Movie 4238,1961,Romance,8.4,97,744,"945,93,1125,1783"
4239,Movie 4239,1965,Sci-Fi,9.8,171,297,"589,1597"
4240,Movie 4240,1953,Horror,9.7,173,390,"1203,412,812,822,1796"
4241,Movie 4241,1968,Crime,6.4,189,155,"1997,1674,772,1348"
4242,Movie 4242,2025,Thriller,6.5,112,764,"994,849,1148"
4243,Movie 4243,2018,Sci-Fi,7.0,173,271,"592,349,1225,728,1799"
4244,Movie 4244,2020,Fantasy,4.7,80,627,"1751,723"
4245,Movie 4245,2019,Romance,6.4,174,534,"1836,1195,1486,660,739"
4246,Movie 4246,2007,Horror,5.5,178,66,"1061,1154,1433"
4247,Movie 4247,1997,Drama,5.4,143,766,"663,1093,601,1607,1446"
4248,Movie 4248,2015,Thriller,4.9,180,236,"370,1515"
4249,Movie 4249,1950,Action,9.6,126,393,"938,1184,1643,1959"
4250,Movie 4250,2010,Crime,5.7,162,689,"1552,153,387,1455"
4251,Movie 4251,1992,Fantasy,7.1,190,112,"215,668,970"
4252,Movie 4252,1987,Comedy,6.0,145,328,"1046,1425,264,1737,1885"
4253,Movie 4253,1965,Drama,6.0,168,749,"1195,1252,604,1456"
4254,Movie 4254,2021,Adventure,7.4,154,571,"238,1083"
4255,Movie 4255,2004,Drama,4.7,166,918,"70,1928,439,1901,1881"
4256,Movie 4256,1968,Action,7.4,120,367,"1223,1432"
4257,Movie 4257,1986,Sci-Fi,6.5,145,80,"1628,464,22"
4258,Movie 4258,1974,Action,7.3,135,945,"1302,877,1738"
4259,Movie 4259,2004,Action,7.8,131,578,"840,974,1793"
4260,Movie 4260,1999,Comedy,9.6,174,312,"1893,432,1702"
4261,Movie 4261,2008,Sci-Fi,5.6,156,651,"1858,1471,1186,1080"
4262,Movie 4262,1994,Action,7.0,177,571,"1916,951,1227,1409,1134"
4263,Movie 4263,1955,Fantasy,6.8,103,537,"110,411"
4264,Movie 4264,1969,Thriller,4.1,88,351,"330,737,1718,1509,1103"
4265,Movie 4265,1973,Romance,4.1,166,209,"1493,1738"
4266,Movie 4266,1999,Adventure,8.1,147,371,"1275,1531,147,1474,1615"
4267,Movie 4267,1965,Romance,8.5,119,710,"1142,655,1087,1385,1353"
4268,Movie 4268,1956,Thriller,9.9,191,336,"1732,1267,1073,1577,1178"
4269,Movie 4269,1977,Action,6.9,199,226,"1142,618,1869,1422"
4270,Movie 4270,1987,Adventure,8.2,137,986,"1443,870"
4271,Movie 4271,2013,Action,6.7,126,942,"1209,1986,551,1621,1342"
4272,Movie 4272,1955,Thriller,8.8,119,465,"620,995"
4273,Movie 4273,1959,Romance,5.1,143,836,"1069,1384,530,1688,705"
4274,Movie 4274,1989,Horror,7.2,112,655,"1600,25,1865"
4275,Movie 4275,1969,Crime,8.4,173,198,"1744,398,926,311,1546"
4276,Movie 4276,1973,Sci-Fi,7.8,185,676,"1092,1953,270,1967"
4277,Movie 4277,1988,Adventure,9.7,174,635,"1055,155"
4278,Movie 4278,1999,Drama,6.0,176,234,"785,856,1269"
4279,Movie 4279,2013,Thriller,8.0,170,353,"1917,1642,1151"
4280,Movie 4280,2011,Fantasy,8.6,103,711,"1008,1321,1376,718,548"
4281,Movie 4281,2020,Thriller,5.6,82,498,"1699,1849"
4282,Movie 4282,2013,Crime,5.2,169,266,"877,1157,1274"
4283,Movie 4283,2012,Crime,6.7,113,382,"630,479,1220"
4284,Movie 4284,1998,Horror,5.3,181,885,"679,1897,1738,278,616"
4285,Movie 4285,1956,Romance,4.8,100,25,"969,311"
4286,Movie 4286,1957,Thriller,7.1,177,540,"972,351"
4287,Movie 4287,2023,Thriller,7.5,168,840,"658,1323,927,1351,1594"
4288,Movie 4288,1995,Horror,7.1,154,185,"408,1581,1062,658,526"
4289,Movie 4289,1992,Fantasy,5.5,142,669,"364,77,1880,986"
4290,Movie 4290,1970,Adventure,7.4,165,936,"930,968,211,875,1597"
4291,Movie 4291,2016,Horror,4.3,140,380,"824,674"
4292,Movie 4292,1953,Horror,4.4,122,85,"533,880,286,1986,1903"
4293,Movie 4293,1975,Adventure,6.3,195,947,"340,26,811,337,937"
4294,Movie 4294,2011,Thriller,7.7,139,883,"725,246,204"
4295,Movie 4295,1971,Drama,5.6,138,761,"333,1351,1744,922,393"
4296,Movie 4296,1955,Action,5.0,147,911,"1999,436,1781"
4297,Movie 4297,1952,Action,4.9,105,351,"424,93"
4298,Movie 4298,1994,Action,9.8,152,841,"1418,687,1351,1046,707"
4299,Movie 4299,1950,Fantasy,9.6,155,391,"1253,1058,1076"
4300,Movie 4300,1993,Adventure,8.9,151,237,"229,786,1857"
4301,Movie 4301,2021,Romance,8.7,181,705,"1081,723,579,202,365"
4302,Movie 4302,2002,Adventure,7.1,147,771,"1257,286"
4303,Movie 4303,1997,Sci-Fi,9.5,167,233,"796,497,1182,1131,1882"
4304,Movie 4304,1968,Romance,8.4,111,899,"1442,476"
4305,Movie 4305,1989,Fantasy,4.7,88,240,"1581,1716,1113,1142"
4306,Movie 4306,1989,Crime,8.2,148,918,"1249,1423,1463,1371,222"
4307,Movie 4307,1956,Action,9.7,86,301,"1735,1217,695"
4308,Movie 4308,2009,Fantasy,9.8,143,617,"573,578,35,1195,1371"
4309,Movie 4309,2008,Romance,6.0,155,465,"490,924"
4310,Movie 4310,1963,Romance,8.2,105,113,"1394,1138,593"
4311,Movie 4311,2017,Crime,9.0,167,94,"1057,1444"
4312,Movie 4312,1996,Drama,6.0,130,844,"1735,1636,1456,49"
4313,Movie 4313,1956,Comedy,6.4,113,901,"1133,745,1256,486"
4314,Movie 4314,1960,Horror,9.8,103,493,"1353,1571,919,482"
4315,Movie 4315,1971,Fantasy,9.1,132,307,"1347,1825"
4316,Movie 4316,2016,Thriller,7.8,158,550,"1226,1963,432"
4317,Movie 4317,1999,Comedy,7.5,89,464,"1350,182"
4318,Movie 4318,2007,Thriller,5.4,198,919,"312,1540,121,1721"
4319,Movie 4319,1994,Action,9.4,196,432,"515,1294"
4320,Movie 4320,1957,Horror,7.4,133,219,"1745,400,65,866,1019"
4321,Movie 4321,1995,Comedy,9.5,85,763,"1751,995,437,1427"
4322,Movie 4322,2008,Sci-Fi,7.8,196,743,"1639,534,1062,93"
4323,Movie 4323,1972,Drama,9.3,158,372,"265,75,1694"
4324,Movie 4324,1959,Horror,6.8,137,317,"1979,1525,227,1903,611"
4325,Movie 4325,1976,Drama,6.3,130,96,"1407,1353"
4326,Movie 4326,1995,Adventure,4.4,82,771,"1025,1749,743,453,1541"
4327,Movie 4327,1967,Thriller,5.7,169,726,"591,277"
4328,Movie 4328,1973,Drama,8.9,185,894,"1168,1369,1856,1382,398"
4329,Movie 4329,1952,Horror,6.4,144,302,"1913,1263,1540,1387,860"
4330,Movie 4330,2024,Thriller,5.1,162,475,"1654,90,487"
4331,Movie 4331,1967,Fantasy,9.4,90,495,"1704,635,1084,1517"
4332,Movie 4332,1965,Comedy,5.4,196,8,"1516,257"
4333,Movie 4333,1989,Action,8.0,194,832,"1647,866,440"
4334,Movie 4334,1979,Fantasy,7.6,118,639,"1420,1937,1267,1779,1353"
4335,Movie 4335,2001,Sci-Fi,9.7,85,862,"1685,218,1586,20"
4336,Movie 4336,1958,Drama,4.7,185,5,"1840,1551,1242"
4337,Movie 4337,1975,Action,5.4,113,275,"1476,423"
4338,Movie 4338,1977,Adventure,6.4,172,613,"478,2000,1027"
4339,Movie 4339,1958,Romance,4.6,131,541,"1560,1314,1217"
4340,Movie 4340,1951,Sci-Fi,9.8,156,585,"1725,866,356,1570"
4341,Movie 4341,1995,Comedy,6.2,190,222,"25,963,1105,238,687"
4342,Movie 4342,2014,Thriller,9.9,127,926,"817,928"
4343,Movie 4343,1969,Adventure,4.8,191,465,"35,758,1970,1639,1013"
4344,Movie 4344,2022,Romance,9.6,200,269,"624,376"
4345,Movie 4345,2000,Comedy,5.4,110,215,"1909,1549"
4346,Movie 4346,1957,Adventure,4.0,157,942,"1311,814"
